社員番号,氏名,所属部門,勤務表提出ステータス,日付,休日区分,勤務状況,始業時刻,終業時刻,備考,承認,控除合計,深夜合計,実働,休憩
91710,平田　愛子,人事・総務サポート課,承認完了,2017/9/28,平日,出勤,9:00,17:15,,1,,,435,60
91710,平田　愛子,人事・総務サポート課,承認完了,2017/9/29,平日,出勤,9:00,17:15,,1,,,435,60
91710,平田　愛子,人事・総務サポート課,承認完了,2017/9/30,休日,休日,,,,,,,,
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/1,平日,出勤,9:00,18:30,,1,,,510,60
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/2,休日,休日,,,,,,,,
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/3,法休,休日,,,,,,,,
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/4,平日,出勤,9:00,17:15,,1,,,435,60
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/5,平日,出勤,9:00,17:15,,1,,,435,60
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/6,平日,出勤,9:00,17:15,14：30-15：00歯科,1,30,,405,60
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/7,平日,出勤,9:00,17:15,,1,,,435,60
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/8,平日,出勤,9:00,17:15,,1,,,435,60
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/9,休日,休日,,,,,,,,
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/10,法休,休日,,,,,,,,
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/11,平日,出勤,9:00,17:15,,1,,,435,60
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/12,平日,出勤,9:00,17:15,,1,,,435,60
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/13,平日,出勤,9:00,17:15,14:45-15:00歯科,1,15,,420,60
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/14,平日,出勤,9:00,17:15,,1,,,435,60
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/15,平日,出勤,9:00,17:15,,1,,,435,60
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/16,休日,休日,,,,,,,,
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/17,法休,休日,,,,,,,,
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/18,祝日,休日,,,,,,,,
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/19,平日,出勤,9:00,17:15,,1,,,435,60
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/20,平日,出勤,9:00,15:30,フレックス利用,1,,,330,60
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/21,平日,出勤,9:00,17:15,,1,,,435,60
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/22,平日,出勤,9:00,17:15,,1,,,435,60
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/23,祝日,休日,,,,,,,,
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/24,法休,休日,,,,,,,,
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/25,平日,出勤,9:00,17:15,,1,,,435,60
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/26,平日,出勤,9:00,17:15,,1,,,435,60
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/27,平日,出勤,9:00,18:00,,1,,,480,60
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/28,平日,出勤,9:00,17:15,,1,,,435,60
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/29,平日,出勤,9:00,18:00,,1,,,480,60
92502,半田　京子,オフィスサプライ課,承認完了,2017/9/30,休日,休日,,,,,,,,
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/1,平日,出勤,9:00,17:15,,1,,,435,60
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/2,休日,休日,,,,,,,,
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/3,法休,休日,,,,,,,,
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/4,平日,出勤,9:00,15:15,私事都合,1,,,315,60
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/5,平日,出勤,9:00,17:15,,1,,,435,60
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/6,平日,出勤,9:00,17:15,,1,,,435,60
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/7,平日,出勤,9:00,18:30,付保リスト作成,1,,,510,60
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/8,平日,出勤,9:00,18:30,渡航手続き,1,,,510,60
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/9,休日,休日,,,,,,,,
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/10,法休,休日,,,,,,,,
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/11,平日,出勤,9:00,17:15,,1,,,435,60
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/12,平日,出勤,9:10,17:15,電車遅延,1,,,425,60
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/13,平日,その他午後半休,9:00,12:00,,1,,,180,0
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/14,平日,出勤,9:00,19:15,渡航手続き,1,,,555,60
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/15,平日,出勤,9:00,19:00,振替処理/出張精算,1,,,540,60
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/16,休日,休日,,,,,,,,
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/17,法休,休日,,,,,,,,
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/18,祝日,休日,,,,,,,,
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/19,平日,出勤,9:00,17:15,,1,,,435,60
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/20,平日,出勤,9:00,19:00,渡航手続き,1,,,540,60
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/21,平日,出勤,9:00,17:15,,1,,,435,60
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/22,平日,出勤,9:00,18:30,渡航手続き,1,,,510,60
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/23,祝日,休日,,,,,,,,
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/24,法休,休日,,,,,,,,
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/25,平日,出勤,9:00,18:30,留守宅マンスリー宛先リスト作成,1,,,510,60
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/26,平日,出勤,9:00,18:30,未支払処理,1,,,510,60
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/27,平日,出勤,9:00,18:30,部会/渡航手続き,1,,,510,60
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/28,平日,出勤,9:00,19:00,渡航手続き/出張精算,1,,,540,60
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/29,平日,出勤,9:00,19:30,渡航手続き/出張精算,1,,,570,60
92705,河野　裕子,人事・総務サポート課,承認完了,2017/9/30,休日,休日,,,,,,,,
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/1,平日,出勤,9:00,17:15,,1,,,435,60
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/2,休日,休日,,,,,,,,
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/3,法休,休日,,,,,,,,
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/4,平日,出勤,9:00,17:15,,1,,,435,60
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/5,平日,出勤,9:00,17:15,,1,,,435,60
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/6,平日,出勤,9:00,17:15,,1,,,435,60
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/7,平日,出勤,9:00,17:15,,1,,,435,60
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/8,平日,出勤,9:00,17:15,,1,,,435,60
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/9,休日,休日,,,,,,,,
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/10,法休,休日,,,,,,,,
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/11,平日,出勤,9:00,17:15,,1,,,435,60
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/12,平日,出勤,9:00,17:15,,1,,,435,60
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/13,平日,出勤,9:00,17:15,,1,,,435,60
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/14,平日,出勤,9:00,17:15,,1,,,435,60
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/15,平日,出勤,9:00,17:15,,1,,,435,60
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/16,休日,休日,,,,,,,,
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/17,法休,休日,,,,,,,,
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/18,祝日,休日,,,,,,,,
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/19,平日,出勤,9:00,17:15,,1,,,435,60
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/20,平日,出勤,9:00,17:15,,1,,,435,60
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/21,平日,出勤,9:00,17:15,,1,,,435,60
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/22,平日,出勤,9:00,17:15,,1,,,435,60
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/23,祝日,休日,,,,,,,,
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/24,法休,休日,,,,,,,,
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/25,平日,精勤休暇,,,,1,,,,
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/26,平日,出勤,9:00,17:15,,1,,,435,60
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/27,平日,出勤,9:00,17:15,,1,,,435,60
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/28,平日,出勤,9:00,17:15,,1,,,435,60
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/29,平日,出勤,9:00,17:15,,1,,,435,60
98702,髙木　裕子,人事・総務サポート課,承認完了,2017/9/30,休日,休日,,,,,,,,
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/1,平日,出勤,9:00,18:10,,1,,,490,60
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/2,休日,休日,,,,,,,,
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/3,法休,休日,,,,,,,,
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/4,平日,出勤,9:00,17:30,,1,,,450,60
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/5,平日,出勤,9:00,17:15,,1,,,435,60
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/6,平日,出勤,9:00,17:15,,1,,,435,60
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/7,平日,出勤,9:00,17:15,,1,,,435,60
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/8,平日,出勤,9:00,18:50,,1,,,530,60
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/9,休日,休日,,,,,,,,
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/10,法休,休日,,,,,,,,
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/11,平日,出勤,9:00,18:45,,1,,,525,60
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/12,平日,出勤,9:00,17:15,,1,,,435,60
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/13,平日,出勤,9:00,17:15,,1,,,435,60
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/14,平日,出勤,9:00,16:00,,1,,,360,60
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/15,平日,出勤,9:00,17:15,,1,,,435,60
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/16,休日,休日,,,,,,,,
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/17,法休,休日,,,,,,,,
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/18,祝日,休日,,,,,,,,
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/19,平日,精勤休暇,,,,1,,,,
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/20,平日,出勤,9:00,18:15,,1,,,495,60
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/21,平日,出勤,9:00,17:15,,1,,,435,60
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/22,平日,出勤,9:00,17:40,,1,,,460,60
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/23,祝日,休日,,,,,,,,
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/24,法休,休日,,,,,,,,
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/25,平日,精勤休暇,,,,1,,,,
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/26,平日,出勤,9:00,17:15,,1,,,435,60
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/27,平日,出勤,9:00,17:45,,1,,,465,60
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/28,平日,出勤,9:00,17:15,,1,,,435,60
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/29,平日,出勤,9:00,18:00,,1,,,480,60
130998,三宅　伸子,給与・厚生課,承認待ち ,2017/9/30,休日,休日,,,,,,,,
230499,岩城　葉子,海外課,承認完了,2017/9/1,平日,出勤,9:00,19:00,,1,,,540,60
230499,岩城　葉子,海外課,承認完了,2017/9/2,休日,休日,,,,,,,,
230499,岩城　葉子,海外課,承認完了,2017/9/3,法休,休日,,,,,,,,
230499,岩城　葉子,海外課,承認完了,2017/9/4,平日,出勤,8:45,16:30,Flex取得,1,,,405,60
230499,岩城　葉子,海外課,承認完了,2017/9/5,平日,出勤,8:30,20:00,,1,,,630,60
230499,岩城　葉子,海外課,承認完了,2017/9/6,平日,精勤休暇,,,,1,,,,
230499,岩城　葉子,海外課,承認完了,2017/9/7,平日,出勤,8:30,19:45,,1,,,615,60
230499,岩城　葉子,海外課,承認完了,2017/9/8,平日,出勤,9:00,18:30,,1,,,510,60
230499,岩城　葉子,海外課,承認完了,2017/9/9,休日,休日,,,,,,,,
230499,岩城　葉子,海外課,承認完了,2017/9/10,法休,休日,,,,,,,,
230499,岩城　葉子,海外課,承認完了,2017/9/11,平日,出勤,9:00,17:30,,1,,,450,60
230499,岩城　葉子,海外課,承認完了,2017/9/12,平日,出勤,8:40,19:15,,1,,,575,60
230499,岩城　葉子,海外課,承認完了,2017/9/13,平日,午後半休,8:10,12:00,,1,,,230,0
230499,岩城　葉子,海外課,承認完了,2017/9/14,平日,出勤,8:30,19:20,,1,,,590,60
230499,岩城　葉子,海外課,承認完了,2017/9/15,平日,出勤,8:30,16:15,,1,,,405,60
230499,岩城　葉子,海外課,承認完了,2017/9/16,休日,休日,,,,,,,,
230499,岩城　葉子,海外課,承認完了,2017/9/17,法休,休日,,,,,,,,
230499,岩城　葉子,海外課,承認完了,2017/9/18,祝日,休日,,,,,,,,
230499,岩城　葉子,海外課,承認完了,2017/9/19,平日,出勤,8:15,19:30,,1,,,615,60
230499,岩城　葉子,海外課,承認完了,2017/9/20,平日,出勤,10:00,18:30,,1,,,450,60
230499,岩城　葉子,海外課,承認完了,2017/9/21,平日,出勤,8:30,16:30,,1,,,420,60
230499,岩城　葉子,海外課,承認完了,2017/9/22,平日,出勤,8:15,16:00,Flex取得,1,,,405,60
230499,岩城　葉子,海外課,承認完了,2017/9/23,祝日,休日,,,,,,,,
230499,岩城　葉子,海外課,承認完了,2017/9/24,法休,休日,,,,,,,,
230499,岩城　葉子,海外課,承認完了,2017/9/25,平日,出勤,8:30,18:30,,1,,,540,60
230499,岩城　葉子,海外課,承認完了,2017/9/26,平日,出勤,8:30,18:30,,1,,,540,60
230499,岩城　葉子,海外課,承認完了,2017/9/27,平日,出勤,8:30,18:30,,1,,,540,60
230499,岩城　葉子,海外課,承認完了,2017/9/28,平日,午後半休,9:00,12:00,,1,,,180,0
230499,岩城　葉子,海外課,承認完了,2017/9/29,平日,出勤,8:30,18:15,,1,,,525,60
230499,岩城　葉子,海外課,承認完了,2017/9/30,休日,休日,,,,,,,,
280500,山田　晃勢,人事・総務サポート課,承認完了,2017/9/1,平日,出勤,6:45,17:30,,1,,,585,60
280500,山田　晃勢,人事・総務サポート課,承認完了,2017/9/2,休日,休日,,,,,,,,
280500,山田　晃勢,人事・総務サポート課,承認完了,2017/9/3,法休,休日,,,,,,,,
280500,山田　晃勢,人事・総務サポート課,承認完了,2017/9/4,平日,出勤,6:45,19:30,,1,,,705,60
280500,山田　晃勢,人事・総務サポート課,承認完了,2017/9/5,平日,出勤,6:45,18:00,,1,,,615,60
280500,山田　晃勢,人事・総務サポート課,承認完了,2017/9/6,平日,出勤,6:45,17:30,業務終了後 送別会参加,1,,,585,60
280500,山田　晃勢,人事・総務サポート課,承認完了,2017/9/7,平日,精勤休暇,,,,1,,,,
280500,山田　晃勢,人事・総務サポート課,承認完了,2017/9/8,平日,出勤,6:45,17:30,,1,,,585,60
280500,山田　晃勢,人事・総務サポート課,承認完了,2017/9/9,休日,休日,,,,,,,,
280500,山田　晃勢,人事・総務サポート課,承認完了,2017/9/10,法休,休日,,,,,,,,
280500,山田　晃勢,人事・総務サポート課,承認完了,2017/9/11,平日,出勤,6:45,17:15,外出 直帰,1,,,570,60
280500,山田　晃勢,人事・総務サポート課,承認完了,2017/9/12,平日,出勤,6:45,18:30,,1,,,645,60
280500,山田　晃勢,人事・総務サポート課,承認完了,2017/9/13,平日,出勤,6:45,18:00,,1,,,615,60
280500,山田　晃勢,人事・総務サポート課,承認完了,2017/9/14,平日,出勤,6:45,17:45,,1,,,600,60
280500,山田　晃勢,人事・総務サポート課,承認完了,2017/9/15,平日,出勤,6:45,19:20,,1,,,695,60
280500,山田　晃勢,人事・総務サポート課,承認完了,2017/9/16,休日,休日,,,,,,,,
280500,山田　晃勢,人事・総務サポート課,承認完了,2017/9/17,法休,休日,,,,,,,,
280500,山田　晃勢,人事・総務サポート課,承認完了,2017/9/18,祝日,休日,,,,,,,,
